,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 11:14:59.999,1627830840000,41368.85000000,41392.94000000,41368.85000000,41375.92000000,2.82724900,1627830899999,116994.26652243,159,1.88584500,78038.52459039,0
2021-08-01 11:15:59.999,1627830900000,41375.92000000,41387.00000000,41357.14000000,41365.37000000,3.94337000,1627830959999,163168.16341560,179,2.79456700,115641.76556751,0
2021-08-01 11:16:59.999,1627830960000,41365.38000000,41365.38000000,41340.00000000,41340.01000000,4.62264900,1627831019999,191150.14815816,202,0.83447500,34508.17774494,0
2021-08-01 11:17:59.999,1627831020000,41344.89000000,41390.67000000,41344.89000000,41390.67000000,2.64844600,1627831079999,109556.49715072,148,2.24101600,92703.27370525,0
2021-08-01 11:18:59.999,1627831080000,41390.68000000,41391.35000000,41378.61000000,41387.69000000,1.22472600,1627831139999,50689.98932676,131,0.53089900,21972.08931140,0
2021-08-01 11:19:59.999,1627831140000,41387.69000000,41439.84000000,41387.69000000,41439.83000000,6.21896300,1627831199999,257543.44607866,311,4.80239000,198892.02189349,0
2021-08-01 11:20:59.999,1627831200000,41439.83000000,41482.76000000,41439.83000000,41480.71000000,9.70168200,1627831259999,402225.64919651,439,8.21650700,340651.69741450,0
2021-08-01 11:21:59.999,1627831260000,41481.28000000,41515.46000000,41474.00000000,41493.05000000,30.53933800,1627831319999,1267305.58181358,575,23.58874800,978878.39844821,0
2021-08-01 11:22:59.999,1627831320000,41493.06000000,41517.24000000,41493.05000000,41495.29000000,4.91753600,1627831379999,204123.50680478,222,2.54399200,105594.34646624,0
2021-08-01 11:23:59.999,1627831380000,41495.28000000,41508.66000000,41480.11000000,41503.38000000,11.96299600,1627831439999,496361.50457598,279,4.64155300,192609.09744980,0
2021-08-01 11:24:59.999,1627831440000,41503.37000000,41503.37000000,41480.11000000,41488.16000000,4.56481600,1627831499999,189403.16333153,153,0.83303600,34561.06924319,0
2021-08-01 11:25:59.999,1627831500000,41488.17000000,41506.67000000,41475.00000000,41475.00000000,7.71398200,1627831559999,320046.10621148,172,0.98057500,40690.23443863,0
2021-08-01 11:26:59.999,1627831560000,41475.00000000,41512.66000000,41464.84000000,41501.80000000,4.14920100,1627831619999,172150.48030577,177,2.20616600,91541.75931240,0
2021-08-01 11:27:59.999,1627831620000,41501.79000000,41541.48000000,41501.79000000,41537.98000000,13.91781400,1627831679999,577933.07132600,419,10.57323100,439033.11682944,0
2021-08-01 11:28:59.999,1627831680000,41537.98000000,41537.98000000,41515.51000000,41530.60000000,2.20104700,1627831739999,91395.06516355,197,0.83348200,34608.16694616,0
2021-08-01 11:29:59.999,1627831740000,41530.60000000,41530.61000000,41510.20000000,41519.85000000,7.09575800,1627831799999,294609.44114957,291,2.29457300,95267.51185918,0
2021-08-01 11:30:59.999,1627831800000,41519.84000000,41519.84000000,41493.98000000,41494.99000000,3.53676300,1627831859999,146781.80768958,192,1.17001400,48555.01624822,0
2021-08-01 11:31:59.999,1627831860000,41493.66000000,41514.75000000,41449.41000000,41506.20000000,85.26857100,1627831919999,3534900.79887077,421,69.72478800,2890268.65070643,0
2021-08-01 11:32:59.999,1627831920000,41506.19000000,41506.19000000,41489.79000000,41490.55000000,3.40120500,1627831979999,141135.41447582,140,2.20960300,91685.74098845,0
2021-08-01 11:33:59.999,1627831980000,41494.37000000,41504.16000000,41484.00000000,41499.97000000,2.02100100,1627832039999,83857.80356099,131,1.42911000,59294.90940553,0
2021-08-01 11:34:59.999,1627832040000,41499.98000000,41499.98000000,41491.13000000,41494.77000000,2.47489000,1627832099999,102698.30956955,76,0.39669000,16459.70729359,0
2021-08-01 11:35:59.999,1627832100000,41494.77000000,41494.77000000,41464.34000000,41464.36000000,2.50261500,1627832159999,103800.78136327,152,0.76749100,31836.25574580,0
2021-08-01 11:36:59.999,1627832160000,41466.27000000,41488.31000000,41451.59000000,41476.01000000,3.08080100,1627832219999,127762.41580531,148,2.10312200,87213.76045204,0
2021-08-01 11:37:59.999,1627832220000,41477.73000000,41489.67000000,41453.59000000,41472.16000000,7.93662000,1627832279999,329223.11772409,165,1.67628200,69519.62374934,0
2021-08-01 11:38:59.999,1627832280000,41472.00000000,41473.35000000,41458.18000000,41463.18000000,3.69260300,1627832339999,153126.14006353,133,1.20968800,50164.17716723,0
2021-08-01 11:39:59.999,1627832340000,41463.18000000,41465.25000000,41450.00000000,41450.17000000,1.27622700,1627832399999,52909.95589693,115,0.16600500,6881.87396739,0
2021-08-01 11:40:59.999,1627832400000,41450.29000000,41451.72000000,41437.94000000,41439.58000000,3.78237200,1627832459999,156755.00084426,112,1.46203500,60592.97223312,0
2021-08-01 11:41:59.999,1627832460000,41439.59000000,41446.71000000,41420.68000000,41446.70000000,4.29649000,1627832519999,178020.05477398,168,0.89708800,37174.72043115,0
