,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 11:29:59.999,1627831740000,19.45100000,19.48000000,19.40400000,19.43800000,6868.42700000,1627831799999,133551.91342700,186,1714.99600000,33353.11552400,0
2021-08-01 11:30:59.999,1627831800000,19.42900000,19.42900000,19.31400000,19.33400000,13181.39900000,1627831859999,255037.10445000,452,7916.89700000,153117.21539000,0
2021-08-01 11:31:59.999,1627831860000,19.33400000,19.33400000,19.28300000,19.31000000,3986.31900000,1627831919999,76968.77782300,202,1796.17200000,34675.65830800,0
2021-08-01 11:32:59.999,1627831920000,19.31100000,19.31100000,19.26700000,19.28500000,857.83900000,1627831979999,16537.90397300,78,464.89100000,8963.85087800,0
2021-08-01 11:33:59.999,1627831980000,19.28300000,19.31600000,19.25300000,19.30000000,2575.52400000,1627832039999,49686.04534800,122,1600.85400000,30886.33951400,0
2021-08-01 11:34:59.999,1627832040000,19.30400000,19.34300000,19.30400000,19.31800000,3662.79600000,1627832099999,70772.56415000,112,2251.37400000,43506.76262100,0
2021-08-01 11:35:59.999,1627832100000,19.30700000,19.31500000,19.24100000,19.27400000,4604.49900000,1627832159999,88761.31545400,175,2319.94100000,44712.20721600,0
2021-08-01 11:36:59.999,1627832160000,19.27700000,19.30200000,19.26100000,19.28000000,2062.53800000,1627832219999,39769.43270800,82,749.10700000,14451.22276500,0
2021-08-01 11:37:59.999,1627832220000,19.28000000,19.28000000,19.23500000,19.25600000,2216.09800000,1627832279999,42660.65326500,101,1172.60500000,22573.42083100,0
2021-08-01 11:38:59.999,1627832280000,19.25000000,19.25800000,19.20900000,19.22300000,1661.31600000,1627832339999,31956.36767400,137,323.59100000,6227.31288100,0
2021-08-01 11:39:59.999,1627832340000,19.21800000,19.27500000,19.21300000,19.26500000,3561.76200000,1627832399999,68561.86251100,110,2433.69000000,46849.38332800,0
2021-08-01 11:40:59.999,1627832400000,19.26600000,19.26600000,19.24200000,19.25300000,2302.02300000,1627832459999,44328.37928300,94,1132.52300000,21810.41647400,0
2021-08-01 11:41:59.999,1627832460000,19.24400000,19.27100000,19.24400000,19.27100000,1503.75800000,1627832519999,28960.81429700,40,953.81300000,18368.34455300,0
2021-08-01 11:42:59.999,1627832520000,19.27400000,19.35800000,19.27400000,19.35500000,2231.72600000,1627832579999,43098.05169300,162,1592.22000000,30745.82124700,0
2021-08-01 11:43:59.999,1627832580000,19.35100000,19.35200000,19.29200000,19.32800000,2671.26300000,1627832639999,51618.16641400,92,975.92000000,18857.66478300,0
2021-08-01 11:44:59.999,1627832640000,19.32000000,19.32000000,19.22300000,19.27600000,3190.59300000,1627832699999,61503.36323900,155,1466.64500000,28283.86149600,0
2021-08-01 11:45:59.999,1627832700000,19.26900000,19.26900000,19.22100000,19.24300000,4382.65600000,1627832759999,84352.48669600,123,2434.44500000,46855.89587300,0
2021-08-01 11:46:59.999,1627832760000,19.23700000,19.23700000,19.12500000,19.12500000,7574.56500000,1627832819999,145303.08729700,418,3044.21200000,58396.82066600,0
