,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 11:09:59.999,1627830540000,2586.00000000,2588.38000000,2586.00000000,2587.75000000,126.82984000,1627830599999,328158.40850120,306,105.46850000,272889.15376650,0
2021-08-01 11:10:59.999,1627830600000,2587.50000000,2588.40000000,2586.52000000,2587.99000000,102.56443000,1627830659999,265393.96902880,213,56.99488000,147493.15437040,0
2021-08-01 11:11:59.999,1627830660000,2588.00000000,2588.66000000,2587.16000000,2588.24000000,39.94484000,1627830719999,103376.35441320,179,21.75593000,56304.47368770,0
2021-08-01 11:12:59.999,1627830720000,2588.13000000,2588.50000000,2587.19000000,2587.20000000,12.87268000,1627830779999,33314.01367970,69,5.05685000,13087.50078140,0
2021-08-01 11:13:59.999,1627830780000,2587.19000000,2588.26000000,2586.79000000,2586.79000000,91.53063000,1627830839999,236842.92587760,247,41.64221000,107754.50012570,0
2021-08-01 11:14:59.999,1627830840000,2586.79000000,2589.62000000,2586.79000000,2588.51000000,65.05874000,1627830899999,168406.54886130,237,44.68954000,115681.57685840,0
2021-08-01 11:15:59.999,1627830900000,2588.82000000,2588.82000000,2585.69000000,2586.71000000,33.23888000,1627830959999,85985.48460930,189,7.31269000,18916.00787110,0
2021-08-01 11:16:59.999,1627830960000,2586.71000000,2586.71000000,2584.92000000,2585.49000000,64.54356000,1627831019999,166891.10464470,218,20.73845000,53623.67177980,0
2021-08-01 11:17:59.999,1627831020000,2585.49000000,2588.55000000,2585.15000000,2588.55000000,126.81543000,1627831079999,327987.89783450,198,118.75873000,307145.90011010,0
2021-08-01 11:18:59.999,1627831080000,2588.57000000,2588.57000000,2588.29000000,2588.57000000,11.74375000,1627831139999,30398.78249820,83,6.80888000,17624.73638360,0
2021-08-01 11:19:59.999,1627831140000,2588.67000000,2592.48000000,2588.66000000,2592.44000000,166.22418000,1627831199999,430603.64773190,468,122.60695000,317596.49776890,0
2021-08-01 11:20:59.999,1627831200000,2592.44000000,2597.13000000,2592.44000000,2596.97000000,226.81583000,1627831259999,588562.61274690,736,141.33484000,366717.76445430,0
2021-08-01 11:21:59.999,1627831260000,2596.98000000,2597.72000000,2594.75000000,2594.75000000,165.36504000,1627831319999,429353.47573170,400,101.48785000,263510.41651220,0
2021-08-01 11:22:59.999,1627831320000,2594.76000000,2598.50000000,2594.76000000,2596.38000000,142.86912000,1627831379999,370952.65333950,337,123.57939000,320854.28759990,0
2021-08-01 11:23:59.999,1627831380000,2596.59000000,2596.80000000,2594.65000000,2596.58000000,91.77140000,1627831439999,238181.55907730,223,70.10571000,181944.91444400,0
2021-08-01 11:24:59.999,1627831440000,2596.58000000,2597.35000000,2595.34000000,2596.87000000,93.28956000,1627831499999,242195.54089940,246,56.93059000,147803.72922130,0
2021-08-01 11:25:59.999,1627831500000,2596.87000000,2598.06000000,2596.60000000,2596.77000000,85.50166000,1627831559999,222052.19117310,227,46.67984000,121234.42429730,0
2021-08-01 11:26:59.999,1627831560000,2596.86000000,2599.37000000,2595.47000000,2598.99000000,130.16503000,1627831619999,338158.37670620,488,78.34233000,203535.45337830,0
2021-08-01 11:27:59.999,1627831620000,2599.00000000,2603.82000000,2599.00000000,2601.96000000,385.45486000,1627831679999,1002761.86878240,958,283.08951000,736329.88780950,0
2021-08-01 11:28:59.999,1627831680000,2601.96000000,2602.51000000,2600.00000000,2602.44000000,120.79480000,1627831739999,314222.78516390,304,74.70766000,194348.01711700,0
2021-08-01 11:29:59.999,1627831740000,2602.33000000,2602.33000000,2598.81000000,2598.81000000,138.73272000,1627831799999,360828.52621680,328,64.03833000,166564.84963970,0
2021-08-01 11:30:59.999,1627831800000,2598.80000000,2598.80000000,2596.51000000,2596.51000000,67.41915000,1627831859999,175130.65542510,290,45.40547000,117947.50308770,0
2021-08-01 11:31:59.999,1627831860000,2596.50000000,2597.41000000,2595.01000000,2597.22000000,104.73888000,1627831919999,271919.90918850,322,56.36519000,146332.28261490,0
2021-08-01 11:32:59.999,1627831920000,2597.21000000,2597.21000000,2595.90000000,2597.12000000,51.83406000,1627831979999,134593.09106490,207,25.41050000,65982.73743990,0
